600, 0.460643
540, 0.405286
360, 0.276663
1375, 0.445853
1270, 0.424704
440, 0.391226
750, 0.416616
425, 0.461371
780, 0.407001
2225, 0.436811
600, 0.457640
470, 0.404573
340, 0.414995
445, 0.382682
545, 0.433659
2635, 0.468734
515, 0.423617
1300, 0.418401
915, 0.480135
570, 0.361912
745, 0.438017
600, 0.465714
550, 0.460469
805, 0.418650
605, 0.453275
365, 0.377358
490, 0.402893
1315, 0.372783
575, 0.451567
605, 0.406498
800, 0.441281
600, 0.449587
600, 0.397411
800, 0.427049
610, 0.449867
1300, 0.350639
800, 0.404882
575, 0.388649
600, 0.434692
1630, 0.440558
975, 0.520601
445, 0.335000
600, 0.485501
240, 0.479263
550, 0.412395
560, 0.316364
740, 0.490303
205, 0.341703
1230, 0.403448
570, 0.399369
470, 0.400000
510, 0.381955
830, 0.556295
545, 0.413209
460, 0.340890
1320, 0.402407
300, 0.394578
1200, 0.436690
745, 0.406897
600, 0.410219
740, 0.443997
2205, 0.417461
1430, 0.439487
605, 0.487468
600, 0.415907
515, 0.405210
580, 0.390733
600, 0.411451
1770, 0.391783
455, 0.430794
265, 0.335593
605, 0.420372
600, 0.494632
700, 0.332447
690, 0.427340
600, 0.441704
805, 0.475714
1000, 0.477519
565, 0.428805
600, 0.379562
515, 0.417980
300, 0.369955
575, 0.421528
740, 0.319347
800, 0.503217
605, 0.460308
325, 0.452642
550, 0.332776
950, 0.389733
1400, 0.407813
780, 0.413658
455, 0.401625
635, 0.359743
575, 0.518627
575, 0.444947
465, 0.386398
540, 0.455065
2035, 0.408392
575, 0.464928
515, 0.389739
800, 0.375986
770, 0.390154
600, 0.438735
810, 0.398161
1055, 0.392887
415, 0.343130
1150, 0.406412
750, 0.362472
745, 0.436441
600, 0.379464
1745, 0.449702
815, 0.454589
1150, 0.397348
800, 0.410959
1200, 0.436144
600, 0.398956
600, 0.421153
1405, 0.420892
830, 0.500754
1380, 0.481124
745, 0.433951
600, 0.431818
605, 0.357895
1155, 0.477234
515, 0.473602
220, 0.322392
1300, 0.419239
600, 0.418827
730, 0.508152
600, 0.457752
1230, 0.378099
510, 0.408828
800, 0.422162
1385, 0.455371
735, 0.503950
570, 0.423237
1090, 0.367896
630, 0.405894
395, 0.412860
310, 0.382857
1535, 0.410566
2630, 0.433865
590, 0.389892
390, 0.454102
1345, 0.407832
600, 0.382072
745, 0.422773
875, 0.371549
540, 0.440501
655, 0.458256
605, 0.400000
600, 0.395107
920, 0.425617
1510, 0.426129
600, 0.479073
485, 0.400545
490, 0.369300
575, 0.395241
1230, 0.489189
860, 0.420835
830, 0.483179
545, 0.409722
345, 0.358929
850, 0.452830
1125, 0.509590
430, 0.415802
300, 0.435741
895, 0.465525
570, 0.435237
345, 0.517791
600, 0.470247
1300, 0.436377
225, 0.427869
1815, 0.400315
570, 0.396195
750, 0.418451
800, 0.408532
880, 0.433566
610, 0.348197
1230, 0.385382
575, 0.338016
1355, 0.412266
490, 0.402014
1145, 0.405653
1745, 0.443233
605, 0.428462
605, 0.482217
1430, 0.399852
515, 0.479814
600, 0.413603
775, 0.382638
600, 0.422117
775, 0.516680
775, 0.498713
2060, 0.424312
490, 0.403606
570, 0.417557
1310, 0.406103
60, 0.596154
570, 0.389374
770, 0.393552
580, 0.486486
630, 0.416177
120, 0.422053
600, 0.539130
1330, 0.465462
1230, 0.441886
545, 0.432883
285, 0.426376
720, 0.411687
485, 0.308650
600, 0.362199
600, 0.400576
400, 0.355861
755, 0.419059
985, 0.439700
1345, 0.390201
470, 0.431587
800, 0.357335
1355, 0.410552
600, 0.449106
845, 0.446667
600, 0.397271
485, 0.411765
1125, 0.392590
1185, 0.448511
405, 0.493827
575, 0.407821
600, 0.374247
800, 0.453762
1025, 0.426522
605, 0.379611
830, 0.409962
1635, 0.400297
1145, 0.399393
1430, 0.481594
1180, 0.433250
490, 0.424266
645, 0.401402
600, 0.409551
1200, 0.460723
1230, 0.483180
800, 0.404549
600, 0.482456
1230, 0.469380
1175, 0.481424
575, 0.362523
465, 0.522344
1050, 0.470424
1525, 0.447331
705, 0.435694
925, 0.390653
600, 0.415947
340, 0.421776
545, 0.409165
