375, 0.876614
780, 0.826418
1565, 0.816307
3290, 0.842208
600, 0.801276
1465, 0.800788
3285, 0.829921
1800, 0.784775
1200, 0.827778
1410, 0.853227
1975, 0.818876
1890, 0.832710
1615, 0.779261
1260, 0.836152
3175, 0.834679
855, 0.817455
1125, 0.815720
3090, 0.833658
1125, 0.869048
1805, 0.811807
1230, 0.826885
2155, 0.837750
1860, 0.813445
1200, 0.824352
1210, 0.804821
3700, 0.819903
1725, 0.830244
2375, 0.804615
1720, 0.834034
2230, 0.814599
2575, 0.801623
2400, 0.809733
2155, 0.798209
6705, 0.852106
3350, 0.808770
3070, 0.812731
600, 0.817801
600, 0.795499
3260, 0.832335
1475, 0.792118
4350, 0.813878
3665, 0.815448
1210, 0.812426
1200, 0.833162
4470, 0.833223
1205, 0.798686
600, 0.801288
1110, 0.801615
1230, 0.850417
2460, 0.820713
2880, 0.809959
5455, 0.823399
1830, 0.820114
1190, 0.791004
2520, 0.830705
2825, 0.803547
2405, 0.807053
3150, 0.824215
1270, 0.811265
4415, 0.817320
1690, 0.809413
1140, 0.794638
6240, 0.834421
5290, 0.838741
1810, 0.823260
810, 0.813467
2465, 0.807723
1860, 0.817562
610, 0.832298
605, 0.850105
2030, 0.798034
1745, 0.838940
2765, 0.803836
1060, 0.803750
2255, 0.837542
5240, 0.814753
3475, 0.820631
2255, 0.832132
3460, 0.808414
4825, 0.837921
1155, 0.845165
545, 0.824615
5840, 0.836038
1720, 0.830958
1115, 0.800109
3265, 0.818080
1860, 0.807391
4460, 0.841048
9125, 0.829364
2160, 0.814126
605, 0.852004
1090, 0.835058
1775, 0.849167
1175, 0.818182
1145, 0.829916
3090, 0.808559
2435, 0.815749
1540, 0.826144
740, 0.807635
6785, 0.830344
3150, 0.805857
2895, 0.806815
4380, 0.820947
6380, 0.821479
600, 0.861935
1190, 0.810890
2175, 0.831118
3290, 0.821296
3060, 0.794377
6735, 0.831280
765, 0.851500
5180, 0.828450
4330, 0.801418
485, 0.811918
495, 0.797323
1675, 0.808631
1750, 0.827707
2605, 0.803008
1835, 0.812272
2925, 0.806271
1405, 0.811150
1115, 0.846824
1085, 0.807202
1230, 0.847476
2060, 0.805323
1830, 0.830423
2405, 0.818394
5040, 0.836673
3090, 0.816894
2520, 0.820599
2295, 0.831195
4735, 0.825628
2460, 0.803619
1905, 0.813995
6515, 0.834579
4660, 0.824434
4450, 0.832428
715, 0.829871
3065, 0.809940
440, 0.858289
1175, 0.801562
1770, 0.818258
1175, 0.810244
1770, 0.850288
545, 0.806486
1155, 0.788041
1985, 0.818080
2230, 0.843078
1125, 0.809469
1830, 0.788373
1800, 0.829860
3090, 0.843689
600, 0.820122
3035, 0.848179
1675, 0.843232
6815, 0.833705
1115, 0.802610
1580, 0.820935
2240, 0.817654
990, 0.815217
1910, 0.819230
1065, 0.810215
1230, 0.823858
600, 0.796371
3830, 0.838325
1230, 0.807634
3065, 0.837392
1375, 0.812331
545, 0.769756
5150, 0.833166
1985, 0.825665
1980, 0.803759
1175, 0.832358
7130, 0.844003
2005, 0.801220
1380, 0.801520
2880, 0.826505
5625, 0.805962
1200, 0.824052
540, 0.784694
3230, 0.800313
1785, 0.790066
3320, 0.834078
1390, 0.830108
1430, 0.808847
4495, 0.823743
2360, 0.830281
2165, 0.786077
965, 0.852108
1205, 0.809912
9360, 0.845281
2490, 0.823887
1800, 0.794582
575, 0.841360
3325, 0.804031
765, 0.844296
2550, 0.821475
4900, 0.842615
2460, 0.798390
2490, 0.791340
1235, 0.777439
1725, 0.833264
1685, 0.830800
1260, 0.837992
2985, 0.820513
1750, 0.798309
3935, 0.831517
1545, 0.839174
1150, 0.841052
2445, 0.786740
6115, 0.812331
885, 0.775483
6870, 0.827260
800, 0.799707
3955, 0.827036
1775, 0.788330
2805, 0.829254
3500, 0.840332
1510, 0.849649
4980, 0.829435
4970, 0.828404
1455, 0.809932
2275, 0.792998
3845, 0.842959
4630, 0.828500
1940, 0.797557
570, 0.765152
5445, 0.859414
1805, 0.830626
1185, 0.839471
1040, 0.820694
3150, 0.838201
3090, 0.809096
2320, 0.797101
1340, 0.815168
1115, 0.803122
6005, 0.826152
1780, 0.769496
3935, 0.833955
4010, 0.824059
