210, 0.294118
240, 0.296552
500, 0.213425
950, 0.226682
2130, 0.406557
300, 0.299301
300, 0.170343
230, 0.311558
320, 0.303544
370, 0.322917
510, 0.336861
370, 0.306080
380, 0.391969
280, 0.258110
340, 0.305344
370, 0.372659
270, 0.256468
240, 0.297753
240, 0.213636
330, 0.292363
380, 0.395450
310, 0.264706
350, 0.402852
300, 0.263692
270, 0.325653
290, 0.365079
200, 0.230897
320, 0.300000
520, 0.267959
330, 0.281250
350, 0.225962
250, 0.296943
290, 0.267961
340, 0.250464
240, 0.242507
290, 0.276049
240, 0.195741
220, 0.247525
290, 0.261538
260, 0.223404
520, 0.287037
450, 0.333333
260, 0.287656
430, 0.377427
1000, 0.287755
280, 0.342169
620, 0.329495
260, 0.262357
320, 0.222477
280, 0.286982
270, 0.346380
150, 0.287284
280, 0.280328
290, 0.339416
210, 0.262477
270, 0.317757
350, 0.307483
280, 0.318910
410, 0.298177
300, 0.238298
510, 0.343000
270, 0.314534
500, 0.311653
470, 0.252261
300, 0.215926
360, 0.251908
220, 0.198454
320, 0.248848
210, 0.327899
210, 0.270440
410, 0.295699
220, 0.296875
340, 0.331224
250, 0.272727
220, 0.224036
500, 0.327214
300, 0.197020
320, 0.175610
330, 0.381032
470, 0.356135
170, 0.303393
550, 0.353811
210, 0.299419
220, 0.283613
320, 0.234940
310, 0.273697
350, 0.297511
310, 0.288690
250, 0.297456
280, 0.346026
360, 0.251483
250, 0.287958
690, 0.452145
380, 0.326923
280, 0.349076
400, 0.252381
410, 0.297332
290, 0.371025
230, 0.167279
370, 0.264957
300, 0.372816
250, 0.269874
270, 0.326923
300, 0.326667
300, 0.272629
400, 0.234858
260, 0.224010
320, 0.261090
110, 0.375000
300, 0.253846
360, 0.398039
230, 0.302013
430, 0.271693
390, 0.365385
350, 0.264835
590, 0.291087
330, 0.221898
260, 0.338095
210, 0.332727
540, 0.342466
240, 0.306167
890, 0.240418
240, 0.279773
230, 0.398422
560, 0.351127
210, 0.266121
280, 0.338192
420, 0.386916
280, 0.377672
430, 0.273810
270, 0.254282
240, 0.301533
300, 0.371706
310, 0.314229
210, 0.281022
530, 0.280603
270, 0.261745
380, 0.319838
310, 0.289286
390, 0.347025
260, 0.237374
290, 0.321267
220, 0.313665
310, 0.252613
310, 0.267281
290, 0.255663
420, 0.280239
470, 0.314286
220, 0.328000
380, 0.238162
320, 0.286810
400, 0.278121
220, 0.347751
280, 0.244143
290, 0.327052
